SHIP_NO,SHIP_GUBUN,GROSS_TONNAGE,REG_LENGTH,REG_BREADTH,REG_DEPTH,NATURE,PURPOSE,PURPOSE_GU,REG_PORT
30016428309,1,2.6,8.47,2.58,0.55,5,B04,1,4215037000
30016442105,1,0.75,6.48,1.71,0.5,5,B04,1,4421033000
30016448109,1,0.62,5.13,1.64,0.7,5,E70,1,4481037000
30016448305,1,2.4,9.06,2.26,0.84,5,B13,2,4483032000
30016457902,1,1.67,6.98,2.1,0.9,5,B10,3,4687012000
30016467704,1,1.31,6.39,1.95,0.86,5,B04,1,4623035000
30016467802,1,7.93,13.3,3.79,1.13,5,B10,3,4615039000
30016468007,1,1.74,6.93,2.45,0.81,5,B04,1,4681040000
30016468203,1,4.91,10,3.27,0.82,5,B13,2,4831036000
30016468909,1,1.53,7.38,2.05,0.79,5,E60,1,4689032000
30016469006,1,0.93,6.57,1.8,0.75,5,B04,1,4690032000
30016481500,1,2.45,8.45,2.27,0.7,5,B04,1,4815131000
30016481902,1,1.5,6.83,1.93,0.97,5,B04,1,4819000000
30016482205,1,2.2,8,2.27,0.72,5,E60,1,4822033000
30016488503,1,1.94,7.17,2.03,0.85,5,B04,1,4819000000
30016491302,1,3.99,9.16,2.76,0.83,5,B04,1,4971033000
30026263807,1,1.33,6.37,1.96,0.94,5,B04,1,2644000000
30026264404,1,1.97,7.68,2.4,0.91,5,E70,1,2644000000
30026267107,1,1.7,6.8,2.34,0.91,5,B13,2,2671013000
30026281707,1,6.05,10.82,3.3,0.82,5,B13,2,4613000000
30026287103,1,1.97,7.95,0,0,5,B04,1,2871037000
30026417507,1,1.29,7.11,2.2,0.65,5,B10,3,4122000000
30026421501,1,0.86,6.12,1.77,0.73,5,B04,1,4221000000
30026421707,1,0.98,6.08,1.83,0.74,5,B04,1,4223031000
30026422304,1,1.04,5.94,1.88,0.82,5,B10,3,4223031000
30026442104,1,6.67,10.98,3.39,0.89,5,B09,3,4482531000
30026448000,1,4.04,8.93,2.72,0.77,5,B04,1,4482535000
30026448256,1,6.36,10.93,3.18,1.07,5,B04,1,4482534000
30026448304,1,2.4,9.06,2.26,0.84,5,B13,2,4483032000
30026457901,1,1.27,5.85,1.7,0.57,5,F00,1,4691011000
30026461101,1,9.77,13.9,3.91,1.12,5,B10,3,4691043000
30026461307,1,1.28,6.89,1.95,0.68,5,B04,1,4623035000
30026467801,1,0.93,5.89,1.92,0.79,5,B13,2,4831040000
30026468202,1,4.5,10.4,4.25,0.72,5,E60,1,4691032000
30026468702,1,0.95,5.94,1.72,0.82,5,B04,1,4687036000
30026469005,1,0.93,6.57,1.8,0.75,5,E60,1,4689034000
30026481509,1,1.84,7.53,2.22,0.75,5,B13,2,4815134000
30026481901,1,0.66,5.4,1.55,0.73,5,B04,1,4884039000
30026482400,1,4.99,9.81,3.06,0.96,5,B04,1,4824000000
30026491105,1,1.32,5.45,1.92,0.8,5,B04,1,4971031000
30026497109,1,4.1,9.49,2.6,0.77,5,B04,1,4971013000
30036264403,1,1.97,7.68,2.4,0.91,5,B04,1,2644000000
30036267106,1,1.35,6.68,2.09,0.86,5,B04,1,2671037000
30036281706,1,2.66,7.65,2.5,0.97,5,B10,3,2644000000
30036282009,1,3,8.88,2.61,0.68,5,B10,3,4175038000
30036287200,1,1.33,6.84,2.08,0.8,5,B10,3,4139000000
30036417506,1,1.39,7.47,1.9,0.84,5,E60,1,4175041000
30036442103,1,0.85,6.93,1.95,0.5,5,E60,1,4482531000
30036447706,1,2.18,7.79,3,0.81,5,E39,1,4477040000
30036451308,1,6,11.15,3.44,0.85,5,B10,3,4513039000
30036457900,1,1.45,7.42,2,0.82,5,B10,3,4580037000
30036467800,1,0.71,5.47,1.82,0.61,5,B04,1,4682042000
30036468907,1,4.9,9.97,4.02,0.81,5,E60,1,4689031000
30036469004,1,1.09,5.94,1.85,0.9,5,B10,3,3171000000
30036471108,1,4.1,10.3,2.64,0.79,5,B13,2,4711137000
30036482203,1,4.9,10.42,3.13,0.94,5,B10,3,4822000000
30036482408,1,0.68,5.07,1.73,0.71,5,E09,0,4822000000
30036483104,1,2.98,8.86,2.5,0.74,5,B10,3,4831000000
30036488207,1,1.98,7.8,2.15,0.72,5,F00,2,4822033000
30036488501,1,0.93,5.78,1.71,0.8,5,B10,3,4885042000
30036497108,1,4.99,10.37,3.09,0.87,5,B10,3,4971032000
30046264402,1,1.97,7.68,2.4,0.91,5,B04,1,2644000000
30046267105,1,1.41,6.27,2.04,0.96,5,B10,3,2671000000
30046287209,1,5.91,11.15,3.41,0.84,5,B13,2,2872035000
30046422302,1,1.34,7.9,2.09,0.49,5,B04,1,4223025300
30046428208,1,3.35,9.25,2.45,0.79,5,B10,3,4283034000
30046441809,1,1.3,6.93,2.1,0.79,5,A01,15,4418032000
30046447705,1,1.07,6.08,1.8,0.81,5,B10,3,4477011000
30046448302,1,0.68,6.61,1.73,0.52,5,B04,1,4483032000
30046451307,1,1.59,8.26,2.09,0.81,5,B04,1,4513039000
30046467701,1,1.99,8.2,2.16,0.69,5,B04,1,4822000000
30046467809,1,1.73,7.38,2.12,0.83,5,B10,3,4615000000
30046468406,1,0.71,5.19,1.74,0.65,5,B04,1,4684034000
30046468906,1,4.34,9.68,3.61,0.8,5,F00,2,4691036000
30046471107,1,0.84,5.88,1.65,0.79,5,B13,2,4711000000
30046483103,1,4.39,9.7,3.02,0.79,5,F00,3,4831035000
30046488206,1,1.51,6.55,2.05,0.7,5,B04,1,4831039000
30046488402,1,1.77,7.6,2.2,0.65,5,B13,2,4884034000
30046488500,1,1.86,7.3,2.28,0.69,5,B10,3,4885036000
30046497107,1,4.91,10.53,2.95,0.88,5,B05,0,4822000000
30056264401,1,0.95,5.9,1.7,0.87,5,E70,1,2644000000
30056267104,1,1.55,8.35,2.14,0.63,5,B10,3,2671013000
30056287208,1,6.67,11.6,3.16,0.81,5,B13,2,4175038000
30056428207,1,2.46,8.55,2.32,0.69,5,B10,3,4282032000
30056442101,1,7.31,10.5,3.08,1.03,5,A01,15,4418032000
30056448253,1,6.63,11.69,3.24,0.9,5,B04,1,4482533000
30056451306,1,4.67,10.44,3.02,0.85,5,B07,2,4483032000
30056457908,1,1.65,6.98,2.14,0.9,5,B10,3,4580036000
30056461108,1,0.78,5.76,1.76,0.57,5,B04,1,4684033000
30056461304,1,4.96,10,3.33,0.88,5,B04,1,2871034000
30056467700,1,6.34,10.73,3.22,1.08,5,E60,1,4513039000
30056467808,1,1.19,7.1,1.9,0.84,5,B04,1,4831036000
30056468209,1,2.99,8.7,3.25,0.69,5,B04,1,4613034000
30056469002,1,0.71,5.04,1.8,0.6,5,E27,1,4691039000
30056488205,1,1.95,7.5,2.28,0.75,5,B10,3,4831000000
30056491102,1,43,25.05,5.57,2,5,C07,1,4711125000
30056497106,1,5.1,10.58,2.95,0.88,5,B04,1,4971012000
30066264400,1,1.53,6.89,1.95,0.98,5,B10,3,2644000000
30066287207,1,1.72,7.92,2.14,0.7,5,B13,2,2811000000
30066418306,1,0.66,6.71,0,0,5,I00,1,4183041000
30066441807,1,5.08,11,3.21,0.84,5,B13,2,4482535000
30066448252,1,6.63,11.69,3.24,0.9,5,B04,1,4482535000
30066461107,1,0.77,5.64,1.8,0.57,5,B04,1,4611000000
30066468100,1,1.07,6.03,1.87,0.8,5,E60,1,4690031000
30066468208,1,2.82,7.5,3.16,0.61,5,E09,0,4777011000
30066469001,1,4.31,10.52,3.88,0.82,5,B04,1,4690032000
30066469109,1,22,17.9,4.5,1.71,5,C04,1,4691036000
30066481505,1,2.95,8.54,2.34,0.85,5,B10,3,4822025000
30066481907,1,1.75,7.72,2.31,0.7,5,B04,1,4819000000
30066488400,1,0.71,5.8,1.76,0.65,5,E60,1,4882031000
30066488508,1,0.89,5.94,1.87,0.73,5,B04,1,4885036000
30076441806,1,4.03,9.63,2.72,0.77,5,B04,1,4418032000
30076457906,1,1.66,6.98,2.1,0.9,5,E39,1,4580042000
30076461106,1,1.16,6.26,1.96,0.81,5,B04,1,4684036000
30076467708,1,4.87,9.8,3.35,0.93,5,B04,1,4580042000
30076468207,1,3.77,9.96,3.64,0.67,5,F00,1,4682034000
30076468403,1,1.05,5.99,1.73,0.83,5,B04,1,4684036000
30076481504,1,0.98,5.94,1.86,0.77,5,B13,2,4815100000
30076481906,1,1.41,6.35,2.03,0.93,5,B10,3,4819000000
30076482209,1,5.69,10.64,3.02,0.85,5,F00,3,4822031000
30076483100,1,1.99,7.18,2.35,0.69,5,B10,3,4831000000
30076488203,1,2.53,8.26,2.31,0.77,5,E60,1,4822025000
30076488409,1,1.54,8.06,1.97,0.6,5,B10,3,4884039000
30086264408,1,1.07,6.35,1.74,0.84,5,E70,1,2644000000
30086287205,1,4.99,11.4,3.33,0.82,5,B10,3,2872040000
30086441805,1,21,18.86,4.87,1.62,5,E63,1,4689011000
30086448254,1,0.36,4.99,1.57,0.37,5,B10,3,4482535000
30086457905,1,0.31,3.89,1.46,0.5,5,E39,1,4579039000
30086461301,1,9.77,13.88,3.91,1.16,5,B10,3,4691042000
30086467707,1,2.62,8.1,3.02,0.67,5,B10,3,4884033000
30086468206,1,3.53,8.7,3.25,0.69,5,B13,2,4822000000
30086468402,1,0.48,4.73,1.6,0.6,5,B04,1,4690000000
30086469009,1,0.93,6.57,1.8,0.75,5,E39,1,4690032000
30086469107,1,1.04,6.3,1.8,0.85,5,B04,1,4691036000
30086481503,1,3,7.65,2.2,0.79,5,B04,1,4824000000
30086482208,1,7.93,13.25,3.81,1.03,5,B13,2,4822000000
30086482404,1,7.93,16.25,4.8,1.17,5,E09,0,4884031000
30086483109,1,1.98,7.94,2.24,0.76,5,E60,1,4822000000
30086488408,1,4.99,10,3.3,0.89,5,B04,1,4884039000
30096264407,1,0.79,5.62,1.68,0.77,5,E70,1,2644000000
30096441804,1,21,18.39,4.87,1.62,5,C03,1,4418000000
30096448254,1,6.47,10.04,3.16,1,5,B04,1,4482533000
30096461104,1,1.02,5.99,1.78,0.65,5,B04,1,4691043000
30096461300,1,19,18.15,4.87,1.61,5,E60,1,4678012000
30096468205,1,4.98,9.92,3.27,0.83,5,B04,1,2872032000
30096468901,1,2.25,7.7,2.4,0.86,5,E60,1,4689012000
30096481502,1,1.52,6.3,2,0.99,5,B10,3,4815131000
30096482403,1,1.83,8.32,2.35,0.81,5,E39,1,4822000000
30106264404,1,1.07,6.35,1.74,0.84,5,B04,1,2644000000
30106461307,1,6.54,10.73,3.22,1.06,5,B04,1,4613000000
30106468202,1,3.46,9.8,3.46,0.76,5,E60,1,4691037000
30106481509,1,2.43,8.4,2.27,0.7,5,B04,1,4822025000
30106482400,1,0.55,4.73,1.55,0.65,5,B10,3,4824033000
30106488404,1,0.27,3.98,1.43,0.46,5,E60,1,4884039000
30116461306,1,4.67,10.44,3.02,0.85,5,C13,1,4819000000
30116468907,1,1.24,6.48,2,0.81,5,E60,1,4689033000
30116469004,1,5.99,10.75,3.55,0.92,5,E39,1,4682034000
30116481508,1,1.99,6.66,2.25,0.87,5,B04,1,4815133000
30116482203,1,1.98,7.8,2.15,0.72,5,B10,3,4822031000
30116482409,1,0.55,4.73,1.55,0.65,5,B04,1,4824033000
30116488403,1,9.16,13.28,3.8,1.09,5,B10,3,4885036000
30126448259,1,5.2,10.44,3.02,0.92,5,B04,1,4482533000
30126458006,1,1.46,7.32,2.01,0.87,5,B04,1,4580036000
30126461305,1,6.03,10.68,3.16,1,5,B10,3,3117000000
30126467701,1,0.61,6.03,1.81,0.42,5,B04,1,4613000000
30126469101,1,1.9,7.32,3.35,0.57,5,E60,1,4691031000
30126481507,1,1.61,6.66,2.25,0.87,5,B10,3,4815133000
30136448258,1,4.93,10.16,2.83,0.91,5,B04,1,4482531000
30136468905,1,0.85,5.92,1.76,0.69,5,E39,1,4691035000
30136482201,1,2.18,7.75,2.22,0.59,5,E60,1,4822035000
30146458004,1,1.38,7.33,2.01,0.82,5,B10,3,4580036000
30146468904,1,1.02,7.04,1.74,0.69,5,B10,3,4477031000
30146482200,1,0.92,5.94,,,5,B04,1,4882043000
30156468903,1,1.54,7,2,0.84,5,E39,1,4689037000
30166461301,1,3.86,8.78,2.93,0.81,5,B04,1,4418000000
30166481503,1,0.85,5.9,1.68,0.79,5,B13,2,4815134000
30166482208,1,4.96,9.75,3.03,0.95,5,F00,2,4822031000
30176448254,1,5.2,10.44,3.02,0.91,5,B04,1,4482533000
30176461300,1,9.77,14.4,3.79,1.19,5,B03,1,4613000000
30176471102,1,4.08,10.3,2.64,0.79,5,B04,1,4711000000
30176482207,1,1.07,6.65,1.96,0.62,5,B04,1,4822000000
30186467705,1,1.85,7.42,2.06,0.66,5,B04,1,4613000000
30186482206,1,1.55,8.31,2.02,0.88,5,B04,1,4822036000
30196467704,1,1.3,6.67,2.07,0.59,5,B04,1,4713025000
30196471100,1,4.48,11.49,3,0.79,5,E60,1,4711332000
30206468906,1,0.82,6.71,1.85,0.47,5,B13,2,4677038000
30206481909,1,1.96,7.5,2.31,0.75,5,B04,1,4819000000
30216461304,1,7.93,13.64,3.76,1.13,5,B13,2,4580036000
30216467700,1,3.25,8.24,2.65,0.85,5,B04,1,4613033000
30216468905,1,1.14,6.3,1.92,0.77,5,B04,1,4689039000
30216482201,1,7.93,11.76,3.32,1.22,5,B13,2,4822025000
30226458004,1,1.06,6.75,1.81,0.76,5,B10,3,4580036000
30236448309,1,0.55,4.81,1.53,0.54,5,I00,1,4483032000
30236461302,1,4.95,10.73,3.2,0.87,5,B04,1,4677036000
30236468903,1,1.09,6.98,1.99,0.75,5,E60,1,4689032000
30236481906,1,1.07,6.3,1.82,0.84,5,B04,1,4819000000
30246461301,1,4.97,10.6,3.35,0.93,5,B13,2,4678039000
30246468902,1,4.95,10.26,2.89,1.02,5,B04,1,4689011000
30256468901,1,1.59,7.3,2.02,0.97,5,E60,1,4689034000
30256481904,1,2.49,8.2,2.28,0.75,5,B04,1,4819000000
30266448306,1,2.98,7.61,2.65,1.09,5,B10,3,4418000000
30266468900,1,1.49,7.95,2.06,0.53,5,B04,1,4884039000
30266481903,1,1.07,6.3,1.82,0.84,5,B04,1,4819000000
30276458009,1,1.44,6.9,2.03,0.88,5,B04,1,4580036000
30296468907,1,1.21,6.48,1.89,0.84,5,E60,1,4682035000
30306468904,1,1.31,7.08,2.02,0.56,5,B04,1,4885042000
30306481907,1,0.96,5.94,1.7,0.82,5,B04,1,4819000000
30316461302,1,16,21.03,4.82,1.23,5,E09,0,4613000000
30316468903,1,1.46,7.57,2,0.8,5,B10,3,4824000000
30316481906,1,1.04,5.97,1.7,0.94,5,B04,1,4819000000
30326461301,1,20,21.52,4.83,1.25,5,E09,0,4613025000
30336468901,1,3.21,9.06,3.34,0.76,5,F00,1,4689013000
30346458000,1,1.22,6.93,2,0.75,5,B04,1,4580036000
30346461309,1,6.02,11.4,3.33,0.88,5,B10,3,4793037000
30356468909,1,1.51,8.2,2.16,0.69,5,E60,1,4689037000
30366468908,1,0.75,5.4,1.95,0.58,5,F00,1,4689012000
30376461306,1,4.38,9.73,3.32,0.8,5,B05,0,4613034000
30376468907,1,0.68,5.09,1.61,0.65,5,E60,1,4682042000
30386461305,1,5.29,10.5,2.96,0.98,5,F00,2,4613033000
30396468905,1,0.95,5.94,1.72,0.82,5,E60,1,4689034000
30436458009,1,2.32,7.65,2.45,0.97,5,E10,3,4580036000
30446461307,1,2.29,7.5,2.28,0.75,5,B04,1,4822035000
30446468908,1,0.89,6.9,1.86,0.5,5,E39,1,4613036000
30456468907,1,1.31,6.39,1.95,0.86,5,F00,1,4689012000
30496458003,1,1.27,6.3,1.98,0.87,5,E60,1,4580036000
30496461302,1,4.96,10.1,3.18,0.91,5,B04,1,4689011000
30506461309,1,4.83,10.6,2.91,0.89,5,E60,1,4613025000
30526461307,1,4.94,10,3.33,0.88,5,C11,1,2629000000
30536458007,1,1.7,7.92,2.17,0.85,5,B10,3,4580036000
30616458007,1,1.35,6.54,2.09,0.87,5,B04,1,4580036000
30696458009,1,1.51,6.9,2.1,0.88,5,E60,1,4580036000
30706458006,1,0.91,5.67,1.87,0.74,5,E60,1,4691043000
30716458005,1,1.97,7.56,2.05,0.85,5,B04,1,4580036000
30836458001,1,1.93,7.74,2.2,0.82,5,B10,3,4513039000
30906458002,1,1.07,6.84,1.77,0.74,5,E10,3,4580036000
30956458007,1,1.67,6.98,2.1,0.9,5,B04,1,4687036000
31036458006,1,1.73,6.7,2.45,0.9,5,B04,1,4580036000
31066458003,1,1.07,6.84,1.77,0.74,5,B04,1,4579036000
31086458001,1,1.75,7.61,2.2,0.85,5,B04,1,4580036000
31116458006,1,0.85,5.76,1.65,0.78,5,E60,1,4579035000
31176458000,1,0.92,5.97,1.96,0.68,5,B04,1,4579036000
31276458008,1,1.14,6.35,1.91,0.81,5,A02,4,4580036000
31286458007,1,1.1,6.25,1.89,0.78,5,B10,3,4580036000
31326458001,1,1.2,7.64,2.2,0.82,5,B04,1,4580036000
31336458000,1,1.45,7.21,2.1,0.79,5,B04,1,4477011000
31346458009,1,1.35,6.75,1.84,0.78,5,B10,3,4580036000
31366458007,1,1.2,6.59,2.06,0.77,5,B04,1,4613000000
31396458004,1,1.07,6.39,1.92,0.7,5,B04,1,4580036000
31436458008,1,1.42,5.8,2.92,0.79,5,B10,3,4580036000
31446458007,1,1.65,6.46,3.03,0.79,5,B10,3,4580036000
31456458006,1,0.98,5.85,2.08,0.69,5,B04,1,4580040000
31556458004,1,2.22,7.97,2.22,0.89,5,B04,1,4580037000
31566458003,1,0.96,5.99,1.75,0.79,5,E60,1,4691036000
31606458007,1,2.34,8.46,2.19,0.8,5,B10,3,4580036000
31716458004,1,1.62,6.71,2.46,0.84,5,B04,1,4580037000
31766458009,1,1.15,6.98,2.1,0.9,5,B10,3,4513039000
31836458000,1,1.54,5.99,1.95,0.8,5,E10,2,4580036000
31856458008,1,1.42,6.82,1.84,0.7,5,E60,1,4580036000
31916458000,1,1.44,6.8,2.03,0.87,5,B04,1,4580036000
31936458008,1,1.23,6.3,2.08,0.78,5,B07,1,4580036000
31946458007,1,1.4,7.11,2.1,0.8,5,B04,1,4580036000
31986458003,1,0.98,5.8,1.89,0.71,5,B10,3,4580036000
32006458008,1,1.4,7.16,2.07,0.81,5,E60,1,2811000000
32056458003,1,2.6,7.42,2.4,0.97,5,B10,3,4579035000
32076458001,1,1.55,7.47,2.02,0.85,5,B10,3,4580036000
32126458004,1,1.83,7.7,2.19,0.9,5,B10,3,4580036000
32166458000,1,1.44,7.2,2.1,0.79,5,B04,1,4580036000
40016264403,1,1.29,6.8,1.88,0.85,5,B10,3,2644000000
40016281804,1,4.85,9.3,3.33,0.87,5,B10,3,2820000000
40016311405,1,1.68,6.84,2.33,0.9,5,B10,3,3171000000
40016312002,1,0.53,4.45,1.76,0.59,5,B04,1,3120000000
40016317105,1,1.05,6.26,2.13,0.72,5,B13,2,3171000000
40016413902,1,5.5,11.7,3.34,0.79,5,B13,2,2811000000
40016417506,1,1.86,8.17,2.4,0.81,5,B04,1,2811000000
40016421500,1,2.49,7.9,2.28,0.74,5,B04,1,4215025000
40016421706,1,1.45,6.89,1.99,0.96,5,B10,3,4217000000
40016422303,1,0.85,5.76,1.75,0.75,5,B10,3,4223031000
40016441800,1,6.67,11.92,3.1,0.99,5,B04,1,4482534000
40016442103,1,1.98,7.65,2.05,0.85,5,B04,1,4421025000
40016447706,1,2.26,7.2,3.35,0.76,5,F00,1,4477040000
40016448303,1,1.61,7.16,2.2,0.62,5,B10,3,4483032000
40016451308,1,89,27.17,7.3,2.9,1,C03,1,4513000000
40016461100,1,9.77,13.89,4.3,1.25,5,E60,1,4689011000
40016461306,1,4.16,9,2.9,0.97,5,B04,1,4613036000
40016461502,1,1.32,7.32,1.94,0.89,5,B04,1,4613000000
40016467800,1,0.71,5.4,1.78,0.63,5,B04,1,4683034000
40016468005,1,1.51,7.15,2,0.56,5,E60,1,4613035000
40016468201,1,1.06,5.97,1.76,0.86,5,A01,1,4682035000
40016469004,1,0.93,6.57,1.8,0.75,5,E39,1,4690032000
40016471108,1,2.7,8.2,2.46,0.61,5,B10,3,4711000000
40016479306,1,1.98,8.39,2.35,0.69,5,B04,1,4793011000
40016481508,1,3.29,9.11,2.77,0.91,5,E60,1,4815134000
40016481900,1,3.49,8.88,2.66,0.81,5,F00,2,4815131000
40016482409,1,2.43,8.04,2.18,0.73,5,B13,2,4824000000
40016483104,1,4.38,9.8,2.5,1,5,C13,1,4831039000
40016488501,1,1.23,7.25,2.03,0.54,5,I00,1,4885011000
40016491104,1,76,26.96,6.03,2.68,5,C09,1,4822034000
40016491300,1,4.23,9.15,2.76,0.83,5,B04,1,4971031000
40026263805,1,1.25,6.45,1.86,0.83,5,B04,1,4884038000
40026264402,1,1.18,6.39,1.83,0.92,5,E70,1,2644000000
40026287201,1,1.98,7.25,2.3,0.69,5,B13,2,4831031000
40026412706,1,4.72,10.15,2.95,0.74,5,B10,3,2872040000
40026417505,1,1.06,6.12,2,0.75,5,B04,1,4175038000
40026422106,1,3.43,9.5,2.6,0.78,5,B10,3,4221000000
40026428208,1,2.46,8.55,2.32,0.69,5,B10,3,4282012000
40026441809,1,22,18.11,4.38,1.65,5,E63,1,2820000000
40026442102,1,1.52,7.07,2.16,0.83,5,B04,1,4421034000
40026448259,1,6.67,11.84,3.24,0.91,5,B10,3,4418000000
40026448302,1,1.16,6.16,1.96,0.75,5,B10,3,4483032000
40026457909,1,1.06,6.12,1.84,0.81,5,F00,2,4613000000
40026458006,1,1.83,7.12,2.28,0.94,5,B10,3,4580036000
40026461305,1,4.69,9.8,2.87,1.07,5,B10,3,4677045000
40026467701,1,2.3,8.15,3.02,0.65,5,E60,1,4677035000
40026468004,1,1.69,5.73,2.19,0.93,5,F00,1,4691000000
40026468700,1,2.39,7.32,2.89,0.75,5,B10,3,4687037000
40026468906,1,4.93,9.78,2.89,1.11,5,B04,1,4690036000
40026469003,1,1.16,6.26,1.96,0.59,5,B04,1,4611000000
40026469101,1,1.59,6.82,2.2,0.68,5,E60,1,4691036000
40026481507,1,1.85,7.86,2.27,0.69,5,B13,2,4815134000
40026482202,1,1.46,7.2,1.97,0.83,5,B04,1,4822025000
40026488206,1,1.77,7.25,2.3,0.68,5,E60,1,4882032000
40026491103,1,4.01,9.32,2.6,0.77,5,B04,1,4911000000
40026497107,1,29,21.93,5,1.57,5,C04,1,4711125000
40026497205,1,0.57,4.77,1.74,0.66,5,B03,1,4972032000
40036263804,1,4.96,9.68,2.9,0.94,5,B04,1,4794011000
40036264401,1,1.62,7.07,2.01,0.96,5,B04,1,2644000000
40036287100,1,1.32,6.93,2.11,0.83,5,A01,2,2871041000
40036417504,1,0.98,5.94,1.74,0.83,5,B10,3,2811000000
40036422105,1,3.93,9.5,2.6,0.78,5,B10,3,4221000000
40036428207,1,16,17.25,4.84,1.31,5,E09,0,4215000000
40036442101,1,0.97,7.11,1.92,0.6,5,B04,1,4421034000
40036448258,1,6.61,10.79,3.3,0.89,5,B04,1,4482531000
40036448301,1,3,8.01,2.28,0.86,5,B04,1,4483032000
40036457908,1,0.5,4.28,1.63,0.65,5,F00,3,4579039000
40036458005,1,0.87,6.98,2.1,0.9,5,B04,1,4513039000
40036461108,1,0.98,6,1.86,0.63,5,B04,1,4687013000
40036461304,1,4.98,9.55,3.3,0.89,5,B10,3,4711138500
40036461500,1,0.84,5.32,1.74,0.76,5,B04,1,4678012000
40036467700,1,2.41,7.5,2.28,0.75,5,B10,3,4884034000
40036467808,1,1.29,5.85,2.18,0.78,5,B04,1,4623035000
40036468003,1,3.87,10.6,3.58,0.75,5,E60,1,4689031000
40036468209,1,1.24,6.48,1.9,0.84,5,B04,1,4683000000
40036468405,1,0.88,5.27,1.63,0.61,5,E60,1,4684034000
40036468709,1,0.82,6.35,1.8,0.61,5,B10,3,4687013000
40036469002,1,0.93,6.57,1.8,0.75,5,E60,1,4690032000
40036469100,1,0.72,5.85,1.75,0.65,5,E60,1,4691036000
40036481506,1,1.68,8.18,2,0.61,5,B13,2,4815134000
40036482201,1,4.99,11.85,3.4,0.85,5,E60,1,4822025000
40036491308,1,7.93,11.2,3.4,0.94,5,B04,1,4911000000
40036497204,1,0.57,4.77,1.74,0.66,5,B03,1,4972032000
40046287207,1,9.77,14.5,4.25,1.16,5,B10,3,2820000000
40046428206,1,3.04,8.31,2.52,0.95,5,B04,1,4282012000
40046457907,1,0.29,3.56,1.45,0.51,5,E11,3,4579035000
40046468708,1,2.97,8.1,2.76,0.88,5,B10,3,4777011000
40046468904,1,1.27,6.43,2.07,0.81,5,E60,1,4689032000
40046469109,1,6.42,12.35,3.33,0.88,5,B10,3,4691032000
40046481103,1,0.87,6.22,1.8,0.7,5,B10,3,4819000000
40046482406,1,0.62,5.72,1.63,0.67,5,B10,3,4824037000
40046488204,1,4.93,11.25,3.03,0.89,5,B04,1,4822000000
40046488400,1,1.05,7.13,1.92,0.51,5,B10,3,4882031000
40046488508,1,0.87,5.63,1.66,0.8,5,B10,3,4885036000
40056263802,1,1.09,6.03,1.8,0.89,5,E70,1,2638000000
40056264409,1,1.54,6.83,1.95,0.97,5,E70,1,2644000000
40056287206,1,5.15,10.44,3,0.91,5,B04,1,2872036000
40056417502,1,2.94,8.96,2.48,0.82,5,B10,3,4175000000
40056428205,1,2.86,8.57,2.32,0.69,5,B04,1,4283033000
40056451304,1,4.99,10.73,3.2,0.87,5,B04,1,4580036000
40056461302,1,5.63,10.6,3.33,0.88,5,B04,1,4611000000
40056467708,1,3.89,9.04,2.7,0.89,5,B04,1,4613025000
40056468207,1,1.04,5.76,1.61,0.73,5,B04,1,4680037000
40056468403,1,0.59,6.35,1.7,0.51,5,B04,1,4684031000
40056468903,1,1.35,6.44,2.03,0.82,5,B10,3,4689033000
40056469000,1,7.93,13.5,3.91,1.13,5,B10,3,4690035000
40056481504,1,0.95,6.26,1.82,0.73,5,B04,1,4815131000
40056482405,1,1.96,7.3,2.28,0.69,5,B10,3,4884037000
40056483100,1,4.39,9.7,3.02,0.79,5,F00,3,4831035000
40056488203,1,3.82,8.92,2.9,0.77,5,F00,2,4882032000
40056488507,1,0.87,5.63,1.66,0.8,5,B04,1,4885036000
40066263801,1,1.04,6.48,1.81,0.74,5,B10,3,2638000000
40066412702,1,4.72,9.9,2.95,0.74,5,B10,3,2811000000
40066468402,1,0.43,5.85,1.34,0.51,5,B04,1,4684031000
40066468706,1,1,6.28,1.8,0.75,5,B10,3,4687037000
40066468902,1,1.91,7.92,2,0.66,5,B04,1,4822000000
40066469107,1,1.02,5.94,2.05,0.75,5,F00,2,4691036000
40066481503,1,3.98,9.24,2.61,0.91,5,B13,2,4815134000
40066482208,1,2.77,8.01,2.52,0.7,5,B13,2,4822037000
40066482404,1,3.35,8.88,2.66,0.81,5,B04,1,4824000000
40066483109,1,0.78,5.94,1.74,0.7,5,B04,1,4831039000
40066488202,1,2.78,8.1,2.9,0.77,5,E60,1,4882032000
40066488506,1,0.87,5.63,1.66,0.8,5,B10,3,4885036000
40076264407,1,1.01,6.39,1.75,0.78,5,B04,1,2644000000
40076442107,1,0.65,6.3,1.73,0.52,5,B10,3,4482531000
40076468401,1,0.85,6.39,1.95,0.63,5,B04,1,4684037000
40076469106,1,0.96,6.48,1.94,0.7,5,B04,1,4691043000
40076471102,1,1.47,6.59,2.18,0.69,5,B10,3,4711137000
40076481502,1,0.98,6.44,1.69,0.79,5,B10,3,4815100000
40076481904,1,1.01,5.97,1.71,0.86,5,B13,2,4819000000
40076482403,1,3.43,8.65,2.58,0.75,5,B13,2,4884032000
40076488505,1,0.87,5.63,1.66,0.8,5,B04,1,4885036000
40086412700,1,1.83,7.85,2.15,0.78,5,B04,1,2871041000
